Sr. No.,Reference No.,MSN,Telco,Sim No,Sim Id,PROJECT
43,27158111511200,3699002425,Telenor,03401922890,8941006090527905344,COSMOS
44,27158111592200,3699002495,Telenor,03401922962,8941006090527905414,COSMOS
45,27158111592600,3699002485,Telenor,03401922952,8941006090527905404,COSMOS
46,27158111592601,3699002452,Telenor,03401922917,8941006090527905371,COSMOS
47,27158111592700,3699002473,Telenor,03401922940,8941006090527905392,COSMOS
48,27158111592900,3699002471,Telenor,03401922938,8941006090527905390,COSMOS
49,27158111593100,3699002438,Telenor,03401922903,8941006090527905357,COSMOS
50,27158111593200,3699002418,Telenor,03401922882,8941006090527905337,COSMOS
51,27158111593204,3699002310,Telenor,03401928570,8941003414351595613,COSMOS
52,27158111593400,3699002470,Telenor,03401922937,8941006090527905389,COSMOS
53,27158112873300,3699002421,Telenor,03401922885,8941006090527905340,COSMOS
54,27158112873302,3699002456,Telenor,03401922921,8941006090527905375,COSMOS
55,27158112873303,3699002486,Telenor,03401922953,8941006090527905405,COSMOS
56,27158112873400,3699002448,Telenor,03401922913,8941006090527905367,COSMOS
57,27158112873500,3699003836,Ufone,03371420779,8941003414241195549,COSMOS
58,27158112873501,3699016980,Ufone,03318549144,8941003415451701205,COSMOS
59,27158112873600,3699002453,Telenor,03401922918,8941006090527905372,COSMOS
60,27158112873601,3699018319,No Telco,03699018319,123456789000000000,COSMOS
61,27158112873602,3699002483,Telenor,03401922950,8941006090527905402,COSMOS
62,27158112873603,3699003569,Ufone,03357522086,8941003414361121900,COSMOS
63,27158112873604,3699018396,Zong,03164491923,899204041113171612,COSMOS
64,27158112873700,3699002449,Telenor,03401922914,8941006090527905368,COSMOS
65,27158112880100,3699002482,Telenor,03401922949,8941006090527905401,COSMOS
66,27158112880200,3699006859,Ufone,03361871726,894100341433175016,COSMOS
67,27158112880204,3699002423,Telenor,03401922887,8941006090527905342,COSMOS
68,27158111623200,3699002499,Telenor,03401922966,8941006090527905418,COSMOS
69,27158111623201,3699002454,Telenor,03401922919,8941006090527905373,COSMOS
70,27158111623202,3699002416,Telenor,03401922880,8941006090527905335,COSMOS
71,27158111648302,3699002455,Telenor,03401922920,8941006090527905374,COSMOS
72,27158120000900,3699004014,Ufone,03371422819,8941003414341210898,COSMOS
73,27158120001000,3699004294,Telenor,03401926245,8941006090527908591,COSMOS
74,27158120001001,3699003287,Ufone,03357517911,8941003414361121618,COSMOS
75,27158120001004,3699002613,Telenor,03401922264,8941006090527904731,COSMOS
76,27158120001009,3699017053,Ufone,03318549510,8941003415451701278,COSMOS
77,27158120001012,3699017072,Ufone,03318549538,8941003415451701297,COSMOS
78,27158120001100,3699004160,Telenor,03401924760,8941006090527907157,COSMOS
79,27158120005008,3699017020,Ufone,03318549318,8941003415451701245,COSMOS
80,27158120089000,3698033124,Ufone,03344728653,8941003414341215786,COSMOS
81,27158120120503,3699017449,Ufone,03328803106,8941003415441362900,COSMOS
82,27158120130000,3698033667,Ufone,03344734211,8941003414341216329,COSMOS
83,27158122711806,3699017627,Ufone,03314603199,0000003415441366585,COSMOS
84,27158120001007,3699003364,Ufone,03357518670,8941003414361121695,COSMOS
85,27158120001300,3699002983,Telenor,03457204763,8941006090423774648,COSMOS
86,27158120001400,3699004262,Telenor,03401926212,8941006090527908559,COSMOS
87,27158120001706,3699003733,Ufone,03357525491,8941003414361122064,COSMOS
88,27158120003004,3699000541,Ufone,03371422767,8941003414341210858,COSMOS
89,27158120376000,3698033661,Ufone,03344734124,8941003414341216323,COSMOS
90,27158120377400,3698032241,Ufone,03325090682,8941003414351596713,COSMOS
91,27158120449502,3699003303,Ufone,03357518165,8941003414361121634,COSMOS
92,27158120449507,3699003365,Ufone,03357518677,8941003414361121696,COSMOS
93,27158120497300,3699001406,Ufone,03371424339,8941003414341212223,COSMOS
94,27158120000100,3699002612,Telenor,03401922263,8941006090527904730,COSMOS
95,27158120001600,3699004274,Telenor,03401926225,8941006090527908571,COSMOS
96,27158120001601,3699004452,Telenor,03401926406,8941006090527908749,COSMOS
97,27158120001602,3699004356,Telenor,03401926308,8941006090527908653,COSMOS
98,27158120478600,3699004268,Telenor,03401926218,8941006090527908565,COSMOS
99,27158120478603,3699003328,Ufone,03357518461,8941003414361121659,COSMOS
100,27158120639509,3699003310,Ufone,03357518253,8941003414361121641,COSMOS
101,27158122711807,3699003731,Ufone,03357525488,8941003414361122062,COSMOS
102,36158120005187,3298011370,Jazz,03018712975,8992200040154358919,COSMOS
103,27158122711805,3699003740,Ufone,03357525564,8941003414361122071,COSMOS
104,27158122711808,3699017547,Ufone,03314654491,8941003415441366199,COSMOS
105,27158160923701,3699012938,Ufone,03361878143,894100341433175043,COSMOS
106,27158160923702,3699012987,Ufone,03361879374,894100341433175048,COSMOS
107,27158164274900,3699013383,Ufone,03318342513,8941003414331752949,COSMOS
108,27158164318101,3699004518,Telenor,03401926474,894100609052790881,COSMOS
109,27158164318102,3699006833,Ufone,03361871245,894100341433175014,COSMOS
110,27158164318103,3699012915,Ufone,03361876996,894100341433175041,COSMOS
111,27158164318104,3699004544,Telenor,03401926500,8941006090527908841,COSMOS
112,27158160001900,3699017004,Ufone,03318549241,8941003415451701229,COSMOS
113,27158160002100,3699001497,Ufone,03371424450,8941003414341212314,COSMOS
114,27158160002201,3699012911,Ufone,03361876899,8941003414331750412,COSMOS
115,27158160002204,3699003348,Ufone,03357518581,8941003414361121679,COSMOS
116,27158160002208,3699002744,Telenor,03401922398,8941006090527904862,COSMOS
117,27158160002210,3699005038,Telenor,03401927018,8941006090527909335,COSMOS
118,27158160002104,3699001642,Ufone,03371424611,8941003414341212459,COSMOS
119,27158160002105,3699003340,Ufone,03357518530,8941003414361121671,COSMOS
120,27158160002106,3699017634,Ufone,03314603282,0000003415441366592,COSMOS
121,27158150223801,3699004483,Telenor,03401926437,8941006090527908780,COSMOS
122,27158150235800,3699003525,Ufone,03357521505,8941003414361121856,COSMOS
123,27158170028900,3699002616,Telenor,03401922267,8941006090527904734,COSMOS
124,27158170029000,3699004292,Telenor,03401926243,8941006090527908589,COSMOS
125,27158170029001,3699003123,Telenor,03458204852,8941006090223547412,COSMOS
126,27158170029002,3699004455,Telenor,03401926409,8941006090527908752,COSMOS
127,27158170029005,3699000474,Ufone,03371422697,8941003414341210791,COSMOS
128,27158170029100,3699002358,Ufone,03347154038,8941003414361119628,COSMOS
129,27158170029105,3699001675,Ufone,03371424645,8941003414341212492,COSMOS
130,27158170029300,3699001608,Ufone,03371424576,8941003414341212425,COSMOS
131,27158170029304,3699003346,Ufone,03357518565,8941003414361121677,COSMOS
132,27158170029305,3699004102,Telenor,03401924700,8941006090527907099,COSMOS
133,27158170029306,3699001494,Ufone,03371424437,8941003414341212311,COSMOS
134,27158170115900,3699017728,Ufone,03314605621,0000003415441366808,COSMOS
135,27158170028902,3699017531,Ufone,03314651589,8941003415441366183,COSMOS
136,27158170028903,3699001348,Ufone,03371424178,8941003414341212165,COSMOS
137,27158170028904,3699001188,Ufone,03371424011,8941003414341212005,COSMOS
138,27158170622300,3699000701,Ufone,03371422954,8941003414341211018,COSMOS
139,27158170704702,3699003628,Ufone,03357523112,8941003414361121959,COSMOS
140,36158170005188,3298009776,Telenor,03488583069,8941006220463048904,COSMOS
141,27158170061900,3699001458,Ufone,03371424393,8941003414341212275,COSMOS
142,27158170704705,3699017435,Ufone,03328803013,8941003415441362886,COSMOS
143,36158170004546,3298008336,Jazz,03051035965,8992200040154283273,COSMOS
144,27158141119401,3699001670,Ufone,03371424639,8941003414341212487,COSMOS
145,27158141138300,3699012935,Ufone,03361878104,8941003414331750436,COSMOS
146,27158141138304,3699003555,Ufone,03357521887,8941003414361121886,COSMOS
147,27158141440901,3699002638,Telenor,03401922289,8941006090527904756,COSMOS
148,27158140029220,3699017063,Ufone,03318549524,8941003415451701288,COSMOS
149,36158140005189,3298009301,Telenor,03475695887,8941006220463047194,COSMOS
150,27158140029200,3699003726,Ufone,03357525371,8941003414361122057,COSMOS
151,27158141441800,3699001221,Ufone,03371424046,8941003414341212038,COSMOS
152,27158130611306,3699004174,Telenor,03401924774,8941006090527907171,COSMOS
153,27158132449404,3699000861,Ufone,03371423673,8941003414341211678,COSMOS
154,27158132497001,3699004126,Telenor,03401924725,8941006090527907123,COSMOS
155,27158130002200,3699017704,Ufone,03314603520,0000003415441366616,COSMOS
156,27158130002207,3699002622,Telenor,03401922273,8941006090527904740,COSMOS
157,27158131380901,3699003540,Ufone,03357521749,8941003414361121871,COSMOS
158,27158131380903,3699003264,Ufone,03357517534,8941003414361121595,COSMOS
159,27158130727400,3699014696,Telenor,03409745147,8941006090527897877,COSMOS
160,27158130829500,3699004451,Telenor,03401926405,8941006090527908748,COSMOS
161,27158130829501,3699002655,Telenor,03401922306,8941006090527904773,COSMOS
162,27158130829502,3699003781,Telenor,03401924361,8941006090527906778,COSMOS
163,27158130834202,3699004357,Telenor,03401926309,8941006090527908654,COSMOS
164,27158130834204,3699004195,Telenor,03401924797,8941006090527907192,COSMOS
165,27158130834205,3699002647,Telenor,03401922298,8941006090527904765,COSMOS
166,27158130834207,3699004405,Telenor,03401926358,8941006090527908702,COSMOS
167,27158130834208,3699017612,Ufone,03314603053,0000003415441366570,COSMOS
168,27158130834212,3699004439,Telenor,03401926393,8941006090527908736,COSMOS
169,27158130834214,3699004144,Telenor,03401924743,8941006090527907141,COSMOS
170,27158130834218,3699004163,Telenor,03401924763,8941006090527907160,COSMOS
171,27158130834220,3699004235,Telenor,03401924837,8941006090527907232,COSMOS
172,27158130834227,3699002496,Telenor,03401922963,8941006090527905415,COSMOS
173,27158130834301,3699004459,Telenor,03401926413,8941006090527908756,COSMOS
174,27158132449407,3699002465,Telenor,03401922932,8941006090527905384,COSMOS
175,27158130000500,3699004471,Telenor,03401926425,8941006090527908768,COSMOS
176,27158130000700,3699004358,Telenor,03401926310,8941006090527908655,COSMOS
177,27158130000701,3699003278,Ufone,03357517748,8941003414361121609,COSMOS
178,27158130725904,3699004469,Telenor,03401926423,8941006090527908766,COSMOS
179,27158132497400,3699003333,Ufone,03357518475,8941003414361121664,COSMOS
180,27158132497402,3699003277,Ufone,03357517739,8941003414361121608,COSMOS
181,27158132531600,3699002336,Ufone,03347153468,8941003414361119606,COSMOS
182,27158131344801,3699003542,Ufone,03357521769,8941003414361121873,COSMOS
183,27158131344803,3699017050,Ufone,03318549506,8941003415451701275,COSMOS
184,27158131344804,3699016982,Ufone,03318549146,8941003415451701207,COSMOS
185,27158131380908,3699003571,Ufone,03357522091,8941003414361121902,COSMOS
186,27158131380910,3699003347,Ufone,03357518569,8941003414361121678,COSMOS
187,27158131380912,3699004484,Telenor,03401926438,8941006090527908781,COSMOS
188,27158131380914,3699016959,Ufone,03318549109,8941003415451701184,COSMOS
189,27158132440100,3699003071,Telenor,03458204691,8941006090223547349,COSMOS
190,27158132711803,3699003357,Ufone,03357518646,8941003414361121688,COSMOS
191,27158131439500,3698033120,Ufone,03344728363,8941003414341215782,COSMOS
192,27158130002205,3699002346,Ufone,03347153775,8941003414361119616,COSMOS
193,27158130002211,3699004572,Telenor,03401926528,8941006090527908869,COSMOS
194,27158324434200,3699013351,Ufone,03318338735,8941003414331752917,COSMOS
195,27158324545901,3699012571,Ufone,03361871795,894100341433175017,COSMOS
196,27158324545902,3699006084,Ufone,03361805905,8941003414331749392,COSMOS
197,27158320472801,3699012611,Ufone,03361872421,894100341433175021,COSMOS
198,27158320689101,3699006721,Ufone,03361868463,894100341433175002,COSMOS
199,27158320725602,3699012930,Ufone,03361877907,894100341433175043,COSMOS
200,27158320885501,3699005035,Telenor,03401927015,8941006090527909332,COSMOS
201,27158320885801,3699006729,Ufone,03361868795,894100341433175003,COSMOS
202,27158320886001,3699006846,Ufone,03361871468,894100341433175015,COSMOS
203,27158320886002,3699006848,Ufone,03361871501,894100341433175015,COSMOS
204,27158320886100,3699004594,Telenor,03401926550,8941006090527908891,COSMOS
205,27158320889600,3699006844,Ufone,03361871413,894100341433175015,COSMOS
206,27158320889900,3699012577,Ufone,03361871860,894100341433175017,COSMOS
207,27158320890100,3699006822,Ufone,03361871043,894100341433175013,COSMOS
208,27158320890400,3699004554,Telenor,03401926510,894100609052790885,COSMOS
209,27158320890401,3699017523,Ufone,03314651375,8941003415441366175,COSMOS
210,27158321202300,3698037422,Telenor,03400929384,8941006090516765795,COSMOS
211,27158321208700,3699005013,Telenor,03401926991,894100609052790931,COSMOS
212,27158321208800,3698033931,Ufone,03344736236,8941003414341216593,COSMOS
213,27158321209300,3698031886,Ufone,03315526141,8941003414351596358,COSMOS
214,27158321215100,3699004445,Telenor,03401926399,8941006090527908742,COSMOS
215,27158321272501,3699004515,Telenor,03401926471,8941006090527908812,COSMOS
216,27158321354400,3699004516,Telenor,03401926472,8941006090527908813,COSMOS
217,27158320472900,3699006860,Ufone,03361871730,894100341433175016,COSMOS
218,27158320473000,3699014844,Ufone,03318756115,8941003414261110629,COSMOS
219,27158321189000,3699006631,Ufone,03361856985,894100341433174993,COSMOS
220,27158321189001,3699012572,Ufone,03361871796,894100341433175017,COSMOS
221,27158321206800,3698033656,Ufone,03344734017,8941003414341216318,COSMOS
222,27158321207200,3698037433,Telenor,03400929396,8941006090516765806,COSMOS
223,27158321267800,3699006793,Ufone,03361870511,894100341433175010,COSMOS
224,27158321272500,3699004507,Telenor,03401926462,8941006090527908804,COSMOS
225,27158321273400,3699004512,Telenor,03401926468,8941006090527908809,COSMOS
226,27158324545903,3699005049,Telenor,03401927029,894100609052790934,COSMOS
227,27158324545904,3699014846,Ufone,03371420859,8941003414241195626,COSMOS
228,36158320004568,3298018921,Jazz,03028663724,8992200040154345478,COSMOS
229,27158321728500,3699002562,Ufone,03361871567,033124750160,COSMOS
230,27158321728501,3699006607,Ufone,03361856346,894100341433174991,COSMOS
231,27158321729100,3699012573,Ufone,03361871807,894100341433175017,COSMOS
232,27158321504401,3699004557,Telenor,03401926513,8941006090527908854,COSMOS
233,27158321659001,3699004549,Telenor,03401926505,894100609052790884,COSMOS
234,27158322098601,3699017013,Ufone,03318549268,8941003415451701238,COSMOS
235,27158321170600,3699006609,Ufone,03361856361,894100341433174991,COSMOS
236,27158320876800,3699005954,Ufone,03361804634,8941003414331749262,COSMOS
237,27158320895000,3699006831,Ufone,03361871240,894100341433175013,COSMOS
238,27158320895100,3699004527,Telenor,03401926483,8941006090527908824,COSMOS
239,27158321222300,3698015053,Telenor,03400929892,8941006090527902525,COSMOS
240,27158321414803,3699013812,Ufone,03358602441,8941003414361123927,COSMOS
241,27158321414804,3699006787,Ufone,03361870459,894100341433175009,COSMOS
242,27158321414805,3699003421,Ufone,03357519489,8941003414361121752,COSMOS
243,27158321414806,3699012580,Ufone,03361871894,894100341433175018,COSMOS
244,27158320885500,3699001410,No Telco,0399881111111,89410000000000000001,COSMOS
245,27158321214300,3699005964,Ufone,03361804771,8941003414331749272,COSMOS
246,27158363907400,3699005026,Telenor,03401927006,894100609052790932,COSMOS
247,27158363749100,3699012937,No Telco,03699012937,123456789000000000,COSMOS
248,27158363824801,3699005019,Telenor,03401926997,894100609052790931,COSMOS
249,36158360003853,3699012585,Ufone,03361871948,894100341433175018,COSMOS
250,27158363749002,3699006720,Telenor,03401921698,8941006090527904195,COSMOS
251,27158342982100,3699012613,Ufone,03361872479,894100341433175021,COSMOS
252,27158342982101,3699012609,Ufone,03361872356,894100341433175021,COSMOS
253,27158342982300,3699012995,Ufone,03361879419,894100341433175049,COSMOS
254,27158342982400,3699006834,Ufone,03361871268,894100341433175014,COSMOS
255,27158343216000,3699012942,Ufone,03361878265,894100341433175044,COSMOS
256,27158343238500,3699012594,Ufone,03361872092,894100341433175019,COSMOS
257,27158343238501,3699012575,Ufone,03361871830,894100341433175017,COSMOS
258,27158343270400,3699012914,Ufone,03361876939,894100341433175041,COSMOS
259,27158343270401,3699006786,Ufone,03361870455,894100341433175009,COSMOS
260,27158343271101,3699012578,Ufone,03361871885,894100341433175017,COSMOS
261,27158343288900,3699012922,Ufone,03361877235,894100341433175042,COSMOS
262,27158343289000,3699012934,Ufone,03361878027,894100341433175043,COSMOS
263,27158343325800,3699012926,Ufone,03361877613,894100341433175042,COSMOS
264,27158343325900,3699013009,Ufone,03361879524,894100341433175051,COSMOS
265,27158343325903,3699012957,Ufone,03361878902,894100341433175045,COSMOS
266,27158344001902,3699012932,Ufone,03361877971,894100341433175043,COSMOS
267,27158343015201,3699014953,Jazz,03061121806,0000410018408154418,COSMOS
268,27158343015300,3699012936,Ufone,03361878105,894100341433175043,COSMOS
269,27158343015400,3699012619,Ufone,03361872758,894100341433175022,COSMOS
270,27158343439700,3699002967,Jazz,03061121863,410018408154474,COSMOS
271,27158343439701,3699006746,Ufone,03361869098,894100341433175005,COSMOS
272,27158343525601,3699005047,Telenor,03401927027,894100609052790934,COSMOS
273,27158342650300,3699013842,Ufone,03358602986,8941003414361123957,COSMOS
274,27158342704800,3699004920,Ufone,03344761881,8941003414341217116,COSMOS
275,27158342704801,3699012939,Ufone,03361878157,894100341433175044,COSMOS
276,27158342704802,3699005037,Telenor,03401927017,894100609052790933,COSMOS
277,27158343015500,3699012912,Ufone,03361876917,894100341433175041,COSMOS
278,27158342650301,3699013999,Ufone,03358605831,8941003414361124114,COSMOS
279,27158310233501,3699013813,Ufone,03358602487,8941003414361123928,COSMOS
280,27158310003401,3699004501,Telenor,03401926456,8941006090527908798,COSMOS
281,27158310011700,3698037411,Telenor,03400929373,8941006090516765784,COSMOS
282,27158310019700,3699012928,Ufone,03361877824,8941003414331750429,COSMOS
283,27158310022600,3699005972,Ufone,03361804907,894100341433174928,COSMOS
284,27158310233202,3699013817,Ufone,03358602572,8941003414361123932,COSMOS
285,27158310526301,3699004514,Telenor,03401926470,8941006090527908811,COSMOS
286,27158310597907,3699013358,Ufone,03318339281,8941003414331752924,COSMOS
287,27158310597908,3699001522,Ufone,03371424481,8941003414341212339,COSMOS
288,27158311306802,3699006845,Ufone,03361871450,894100341433175015,COSMOS
289,27158311306803,3699006783,Ufone,03361870375,894100341433175009,COSMOS
290,27158311306808,3699006727,Ufone,03361868780,894100341433175003,COSMOS
291,27158312126801,3699005971,Ufone,03361804905,8941003414331749279,COSMOS
292,27158310598001,3698037416,Telenor,03400929378,8941006090516765789,COSMOS
293,27158310790000,3699006830,Ufone,03361871225,894100341433175013,COSMOS
294,27158310827600,3699006735,Ufone,03361868923,894100341433175004,COSMOS
295,27158310951300,3699006750,Ufone,03361869138,894100341433175005,COSMOS
296,27158312007500,3699004528,Telenor,03401926484,8941006090527908825,COSMOS
297,27158310233201,3699013004,Ufone,03361879496,894100341433175050,COSMOS
298,27158311059632,3699005916,Ufone,03361803927,8941003414331749224,COSMOS
299,27158311088102,3699006781,Telenor,03401928564,8941006090527911578,COSMOS
300,27158310102401,3298016901,Ufone,03302820994,8941003415431767918,COSMOS
301,27158310115302,3699004547,Telenor,03401926503,8941006090527908844,COSMOS
302,27158310115303,3298013255,Ufone,03302821477,8941003415431768010,COSMOS
303,27158310057901,3699017521,Ufone,03314651337,8941003415441366173,COSMOS
304,27158230706500,3699013362,Ufone,03318340230,8941003414331752928,COSMOS
305,27158233339000,3699000879,Ufone,03371423691,8941003414341211696,COSMOS
306,27158233339100,3699005937,Ufone,03361804282,8941003414331749245,COSMOS
307,27158233339300,3699005960,Ufone,03361804760,8941003414331749268,COSMOS
308,27158233339301,3699006175,Ufone,03361808162,8941003414331749483,COSMOS
309,27158233339500,3699013708,Ufone,03358600378,8941003414361123823,COSMOS
310,27158233339600,3699013387,Ufone,03318342980,8941003414331752953,COSMOS
311,27158233525600,3699005915,Ufone,03361803925,8941003414331749223,COSMOS
312,27158234194500,3699006000,Ufone,03361805339,8941003414331749308,COSMOS
313,27158233339200,3699003309,Ufone,03357518239,8941003414361121640,COSMOS
314,27158234195000,3699006051,Ufone,03361805737,8941003414331749359,COSMOS
315,27158235057000,3699004535,Telenor,03401926491,8941006090527908832,COSMOS
316,27158235056100,3699013863,Ufone,03358603413,8941003414361123978,COSMOS
317,27158240641001,3699014114,Ufone,03358608021,8941003414361124229,COSMOS
318,27158240003500,3699005986,Ufone,03361805220,8941003414331749294,COSMOS
319,27158240006201,3699013826,Ufone,03358602714,8941003414361123941,COSMOS
320,27158240014501,3699014956,Jazz,03028671108,8992300081379435750,COSMOS
321,27158240053900,3699012931,Ufone,03361877908,894100341433175043,COSMOS
322,27158240123701,3699006179,Ufone,03361808348,8941003414331749487,COSMOS
323,27158240368110,3699018390,Ufone,03317589667,036123122999,COSMOS
324,27158240368201,3699012925,Ufone,03361877590,894100341433175042,COSMOS
325,27158240368202,3699005062,Telenor,03401927042,894100609052790935,COSMOS
326,27158240982828,3699004538,Telenor,03401926494,8941006090527908835,COSMOS
327,27158240929200,3699012947,Ufone,03361804761,8941003414331749269,COSMOS
328,27158240053709,3699006060,Ufone,03361805782,8941003414331749368,COSMOS
329,27158240090001,3699005956,Ufone,03361804693,8941003414331749264,COSMOS
330,27158240090100,3699013389,Ufone,03318343153,8941003414331752955,COSMOS
331,27158240332201,3699013834,Ufone,03358602841,8941003414361123949,COSMOS
332,27158240339709,3699005951,Ufone,03361804578,894100341433174925,COSMOS
333,27158240847003,3699014828,Ufone,03318748657,8941003414261110106,COSMOS
334,27158240912302,3699012999,Ufone,03361879441,894100341433175050,COSMOS
335,27158240912303,3699006190,Ufone,03361809566,8941003414331749498,COSMOS
336,27158240397300,3699013386,Ufone,03318342955,8941003414331752952,COSMOS
337,27158240397301,3699013900,Ufone,03358603790,8941003414361124015,COSMOS
338,27158240397302,3699013709,Ufone,03358600402,8941003414361123824,COSMOS
339,27158240397303,3699013360,Ufone,03318340015,8941003414331752926,COSMOS
340,27158240397304,3699014849,Ufone,03318379779,8941003414331753292,COSMOS
341,27158240397601,3699006184,Ufone,03361808637,894100341433174949,COSMOS
342,27158240397606,3699003855,Ufone,03369371551,8941003414351595413,COSMOS
343,27158240468503,3699005966,Ufone,03361804844,894100341433174927,COSMOS
344,27158240521202,3699005041,Telenor,03401927021,894100609052790933,COSMOS
345,27158240538500,3699001093,Telenor,03401928550,8941006090527911565,COSMOS
346,27158240339708,3699005978,Ufone,03361805089,8941003414331749286,COSMOS
347,27158240603010,3699002515,Jazz,03053926477,8992200040154462471,COSMOS
348,27158240641003,3699013390,Ufone,03318343239,8941003414331752956,COSMOS
349,27158210015200,3699002270,Ufone,03369374237,8941003414351595573,COSMOS
350,27158210015300,3699004386,Telenor,03401926339,8941006090527908683,COSMOS
351,27158210015301,3699002857,Telenor,03401922513,8941006090527904975,COSMOS
352,27158210938113,3298004295,Jazz,03040345364,00992200040154276038,COSMOS
353,27158210940700,3699002420,Telenor,03401922884,8941006090527905339,COSMOS
354,27158210940702,3699017006,Ufone,03318549247,8941003415451701231,COSMOS
355,27158210955001,3699001081,Ufone,03371423901,8941003414341211898,COSMOS
356,27158210955002,3699017439,Ufone,03328803048,8941003415441362890,COSMOS
357,27158210955003,3699002177,Ufone,03369372738,8941003414351595480,COSMOS
358,27158210992100,3699003354,Ufone,03357518619,8941003414361121685,COSMOS
359,27158210992200,3699003478,Ufone,03357520690,8941003414361121809,COSMOS
360,27158210992202,3699004567,Telenor,03401926523,8941006090527908864,COSMOS
361,27158210992203,3699005599,Ufone,03327193928,8941003414361118620,COSMOS
362,27158210992300,3699003536,Ufone,03357521715,8941003414361121867,COSMOS
363,27158211555300,3699003471,Ufone,03357520537,8941003414361121802,COSMOS
364,27158210015400,3699002511,Telenor,03401922978,8941006090527905430,COSMOS
365,27158210940701,3699014894,Ufone,03327168024,8941003414361117777,COSMOS
366,27158210966700,3699003305,Ufone,03357518191,8941003414361121636,COSMOS
367,27158210966701,3699013380,Ufone,03318342159,8941003414331752946,COSMOS
368,27158210966703,3699003547,Ufone,03357521816,8941003414361121878,COSMOS
369,27158211513100,3699013873,Ufone,03358603553,8941003414361123988,COSMOS
370,27158210277701,3699002475,Telenor,03401922942,8941006090527905394,COSMOS
371,27158210277703,3699002434,Telenor,03401922899,8941006090527905353,COSMOS
372,27158210277704,3699002757,Telenor,03401922411,8941006090527904875,COSMOS
373,27158210388900,3699017092,Ufone,03318549570,8941003415451701317,COSMOS
374,27158210389000,3699002489,Telenor,03401922956,8941006090527905408,COSMOS
375,27158210399900,3699003261,Ufone,03357517501,8941003414361121592,COSMOS
376,27158210754500,3699013377,Ufone,03318341917,8941003414331752943,COSMOS
377,27158211030400,3699003332,Ufone,03357518471,8941003414361121663,COSMOS
378,27158210389200,3699004541,Telenor,03401926497,8941006090527908838,COSMOS
